local_site,DateTime,mmt_num,SM
MRS1,5/14/2018 15:00,3,0.0882
MRS1,5/14/2018 15:00,4,0.1775
MRS1,5/14/2018 15:00,5,0.2589
MRS1,5/14/2018 16:00,1,0.1688
MRS1,5/14/2018 16:00,2,0.2029
MRS1,5/14/2018 16:00,3,0.0889
MRS1,5/14/2018 16:00,4,0.1761
MRS1,5/14/2018 16:00,5,0.2581
MRS1,5/14/2018 17:00,1,0.1666
MRS1,5/14/2018 17:00,2,0.2015
MRS1,5/14/2018 17:00,3,0.0867
MRS1,5/14/2018 17:00,4,0.1746
MRS1,5/14/2018 17:00,5,0.256
MRS1,5/14/2018 18:00,1,0.1652
MRS1,5/14/2018 18:00,2,0.2008
MRS1,5/14/2018 18:00,3,0.086
MRS1,5/14/2018 18:00,4,0.1746
MRS1,5/14/2018 18:00,5,0.2552
MRS1,5/14/2018 19:00,1,0.1652
MRS1,5/14/2018 19:00,2,0.2
MRS1,5/14/2018 19:00,3,0.086
MRS1,5/14/2018 19:00,4,0.1724
MRS1,5/14/2018 19:00,5,0.2545
MRS1,5/14/2018 20:00,1,0.1637
MRS1,5/14/2018 20:00,2,0.1986
MRS1,5/14/2018 20:00,3,0.0845
MRS1,5/14/2018 20:00,4,0.171
MRS1,5/14/2018 20:00,5,0.253
MRS1,5/14/2018 21:00,1,0.163
MRS1,5/14/2018 21:00,2,0.1978
MRS1,5/14/2018 21:00,3,0.0853
MRS1,5/14/2018 21:00,4,0.1702
MRS1,5/14/2018 21:00,5,0.2523
MRS1,5/14/2018 22:00,1,0.1644
MRS1,5/14/2018 22:00,2,0.1978
MRS1,5/14/2018 22:00,3,0.086
MRS1,5/14/2018 22:00,4,0.1753
MRS1,5/14/2018 22:00,5,0.2581
MRS1,5/14/2018 23:00,1,0.1644
MRS1,5/14/2018 23:00,2,0.1978
MRS1,5/14/2018 23:00,3,0.0845
MRS1,5/14/2018 23:00,4,0.1746
MRS1,5/14/2018 23:00,5,0.2596
MRS1,5/15/2018 0:00,1,0.163
MRS1,5/15/2018 0:00,2,0.1971
MRS1,5/15/2018 0:00,3,0.0845
MRS1,5/15/2018 0:00,4,0.1739
MRS1,5/15/2018 0:00,5,0.2589
MRS1,5/15/2018 1:00,1,0.163
MRS1,5/15/2018 1:00,2,0.1971
MRS1,5/15/2018 1:00,3,0.0845
MRS1,5/15/2018 1:00,4,0.1732
MRS1,5/15/2018 1:00,5,0.2574
MRS1,5/15/2018 2:00,1,0.1623
MRS1,5/15/2018 2:00,2,0.1964
MRS1,5/15/2018 2:00,3,0.0838
MRS1,5/15/2018 2:00,4,0.1724
MRS1,5/15/2018 2:00,5,0.2574
MRS1,5/15/2018 3:00,1,0.1615
MRS1,5/15/2018 3:00,2,0.1957
MRS1,5/15/2018 3:00,3,0.0838
MRS1,5/15/2018 3:00,4,0.1717
MRS1,5/15/2018 3:00,5,0.2567
MRS1,5/15/2018 4:00,1,0.1615
MRS1,5/15/2018 4:00,2,0.1957
MRS1,5/15/2018 4:00,3,0.0831
MRS1,5/15/2018 4:00,4,0.171
MRS1,5/15/2018 4:00,5,0.256
MRS1,5/15/2018 5:00,1,0.1608
MRS1,5/15/2018 5:00,2,0.1949
MRS1,5/15/2018 5:00,3,0.0831
MRS1,5/15/2018 5:00,4,0.171
MRS1,5/15/2018 5:00,5,0.2552
MRS1,5/15/2018 6:00,1,0.1601
MRS1,5/15/2018 6:00,2,0.1942
MRS1,5/15/2018 6:00,3,0.0824
MRS1,5/15/2018 6:00,4,0.1702
MRS1,5/15/2018 6:00,5,0.2552
MRS1,5/15/2018 7:00,1,0.1594
MRS1,5/15/2018 7:00,2,0.1942
MRS1,5/15/2018 7:00,3,0.0831
MRS1,5/15/2018 7:00,4,0.1702
MRS1,5/15/2018 7:00,5,0.2545
MRS1,5/15/2018 8:00,1,0.1594
MRS1,5/15/2018 8:00,2,0.1942
MRS1,5/15/2018 8:00,3,0.0824
MRS1,5/15/2018 8:00,4,0.1688
MRS1,5/15/2018 8:00,5,0.2545
MRS1,5/15/2018 9:00,1,0.1579
MRS1,5/15/2018 9:00,2,0.1949
MRS1,5/15/2018 9:00,3,0.0824
MRS1,5/15/2018 9:00,4,0.1695
MRS1,5/15/2018 9:00,5,0.2516
MRS1,5/15/2018 10:00,1,0.1586
MRS1,5/15/2018 10:00,2,0.1971
MRS1,5/15/2018 10:00,3,0.0824
MRS1,5/15/2018 10:00,4,0.1666
MRS1,5/15/2018 10:00,5,0.2516
MRS1,5/15/2018 11:00,1,0.1586
MRS1,5/15/2018 11:00,2,0.1964
MRS1,5/15/2018 11:00,3,0.0824
MRS1,5/15/2018 11:00,4,0.1666
MRS1,5/15/2018 11:00,5,0.2523
MRS1,5/15/2018 12:00,1,0.1586
MRS1,5/15/2018 12:00,2,0.1978
MRS1,5/15/2018 12:00,3,0.0816
MRS1,5/15/2018 12:00,4,0.1666
MRS1,5/15/2018 12:00,5,0.2509
MRS1,5/15/2018 13:00,1,0.1572
MRS1,5/15/2018 13:00,2,0.1986
MRS1,5/15/2018 13:00,3,0.0809
MRS1,5/15/2018 13:00,4,0.1666
MRS1,5/15/2018 13:00,5,0.2509
MRS1,5/15/2018 14:00,1,0.1543
MRS1,5/15/2018 14:00,2,0.1957
MRS1,5/15/2018 14:00,3,0.0809
MRS1,5/15/2018 14:00,4,0.1659
MRS1,5/15/2018 14:00,5,0.2494
MRS1,5/15/2018 15:00,1,0.1528
MRS1,5/15/2018 15:00,2,0.1942
MRS1,5/15/2018 15:00,3,0.0802
MRS1,5/15/2018 15:00,4,0.1652
MRS1,5/15/2018 15:00,5,0.2494
MRS1,5/15/2018 16:00,1,0.1521
MRS1,5/15/2018 16:00,2,0.1935
MRS1,5/15/2018 16:00,3,0.0802
MRS1,5/15/2018 16:00,4,0.1652
MRS1,5/15/2018 16:00,5,0.248
MRS1,5/15/2018 17:00,1,0.1506
MRS1,5/15/2018 17:00,2,0.192
MRS1,5/15/2018 17:00,3,0.0802
MRS1,5/15/2018 17:00,4,0.1644
MRS1,5/15/2018 17:00,5,0.248
MRS1,5/15/2018 18:00,1,0.1492
MRS1,5/15/2018 18:00,2,0.1913
MRS1,5/15/2018 18:00,3,0.0795
MRS1,5/15/2018 18:00,4,0.1637
MRS1,5/15/2018 18:00,5,0.2458
MRS1,5/15/2018 19:00,1,0.1485
MRS1,5/15/2018 19:00,2,0.1899
MRS1,5/15/2018 19:00,3,0.0795
MRS1,5/15/2018 19:00,4,0.1644
MRS1,5/15/2018 19:00,5,0.2451
MRS1,5/15/2018 20:00,1,0.1492
MRS1,5/15/2018 20:00,2,0.1891
MRS1,5/15/2018 20:00,3,0.0802
MRS1,5/15/2018 20:00,4,0.163
MRS1,5/15/2018 20:00,5,0.2451
MRS1,5/15/2018 21:00,1,0.147
MRS1,5/15/2018 21:00,2,0.1891
MRS1,5/15/2018 21:00,3,0.0787
MRS1,5/15/2018 21:00,4,0.1623
MRS1,5/15/2018 21:00,5,0.2443
MRS1,5/15/2018 22:00,1,0.1463
MRS1,5/15/2018 22:00,2,0.1884
MRS1,5/15/2018 22:00,3,0.0787
MRS1,5/15/2018 22:00,4,0.1615
MRS1,5/15/2018 22:00,5,0.2443
MRS1,5/15/2018 23:00,1,0.147
MRS1,5/15/2018 23:00,2,0.1877
MRS1,5/15/2018 23:00,3,0.078
MRS1,5/15/2018 23:00,4,0.163
MRS1,5/15/2018 23:00,5,0.2436
MRS1,5/16/2018 0:00,1,0.147
MRS1,5/16/2018 0:00,2,0.187
MRS1,5/16/2018 0:00,3,0.078
MRS1,5/16/2018 0:00,4,0.1608
MRS1,5/16/2018 0:00,5,0.2436
MRS1,5/16/2018 1:00,1,0.1448
MRS1,5/16/2018 1:00,2,0.187
MRS1,5/16/2018 1:00,3,0.0766
MRS1,5/16/2018 1:00,4,0.1594
MRS1,5/16/2018 1:00,5,0.2429
MRS1,5/16/2018 2:00,1,0.1448
MRS1,5/16/2018 2:00,2,0.187
MRS1,5/16/2018 2:00,3,0.0773
MRS1,5/16/2018 2:00,4,0.1594
MRS1,5/16/2018 2:00,5,0.2422
MRS1,5/16/2018 3:00,1,0.1448
MRS1,5/16/2018 3:00,2,0.1862
MRS1,5/16/2018 3:00,3,0.0766
MRS1,5/16/2018 3:00,4,0.1586
MRS1,5/16/2018 3:00,5,0.2414
MRS1,5/16/2018 4:00,1,0.1448
MRS1,5/16/2018 4:00,2,0.1862
MRS1,5/16/2018 4:00,3,0.0766
MRS1,5/16/2018 4:00,4,0.1579
MRS1,5/16/2018 4:00,5,0.2414
MRS1,5/16/2018 5:00,1,0.1448
MRS1,5/16/2018 5:00,2,0.1855
MRS1,5/16/2018 5:00,3,0.0758
MRS1,5/16/2018 5:00,4,0.1579
MRS1,5/16/2018 5:00,5,0.2429
MRS1,5/16/2018 6:00,1,0.1441
MRS1,5/16/2018 6:00,2,0.1855
MRS1,5/16/2018 6:00,3,0.0766
MRS1,5/16/2018 6:00,4,0.1572
MRS1,5/16/2018 6:00,5,0.2407
MRS1,5/16/2018 7:00,1,0.1434
MRS1,5/16/2018 7:00,2,0.1848
MRS1,5/16/2018 7:00,3,0.0758
MRS1,5/16/2018 7:00,4,0.1579
MRS1,5/16/2018 7:00,5,0.2407
MRS1,5/16/2018 8:00,1,0.1441
MRS1,5/16/2018 8:00,2,0.1855
MRS1,5/16/2018 8:00,3,0.078
MRS1,5/16/2018 8:00,4,0.1594
MRS1,5/16/2018 8:00,5,0.2414
MRS1,5/16/2018 9:00,1,0.1419
MRS1,5/16/2018 9:00,2,0.1855
MRS1,5/16/2018 9:00,3,0.0766
MRS1,5/16/2018 9:00,4,0.1586
MRS1,5/16/2018 9:00,5,0.24
MRS1,5/16/2018 10:00,1,0.1434
MRS1,5/16/2018 10:00,2,0.1862
MRS1,5/16/2018 10:00,3,0.0766
MRS1,5/16/2018 10:00,4,0.1579
MRS1,5/16/2018 10:00,5,0.2422
MRS1,5/16/2018 11:00,1,0.1441
MRS1,5/16/2018 11:00,2,0.187
MRS1,5/16/2018 11:00,3,0.0766
MRS1,5/16/2018 11:00,4,0.1608
MRS1,5/16/2018 11:00,5,0.2429
MRS1,5/16/2018 12:00,1,0.1463
MRS1,5/16/2018 12:00,2,0.192
MRS1,5/16/2018 12:00,3,0.0744
MRS1,5/16/2018 12:00,4,0.1615
MRS1,5/16/2018 12:00,5,0.2422
MRS1,5/16/2018 13:00,1,0.1434
MRS1,5/16/2018 13:00,2,0.1928
MRS1,5/16/2018 13:00,3,0.0744
MRS1,5/16/2018 13:00,4,0.1608
MRS1,5/16/2018 13:00,5,0.2429
MRS1,5/16/2018 14:00,1,0.1426
MRS1,5/16/2018 14:00,2,0.1906
MRS1,5/16/2018 14:00,3,0.0773
MRS1,5/16/2018 14:00,4,0.1579
MRS1,5/16/2018 14:00,5,0.2436
MRS1,5/16/2018 15:00,1,0.1412
MRS1,5/16/2018 15:00,2,0.1877
MRS1,5/16/2018 15:00,3,0.0751
MRS1,5/16/2018 15:00,4,0.1594
MRS1,5/16/2018 15:00,5,0.2422
MRS1,5/16/2018 16:00,1,0.1405
MRS1,5/16/2018 16:00,2,0.1862
MRS1,5/16/2018 16:00,3,0.0744
MRS1,5/16/2018 16:00,4,0.1586
MRS1,5/16/2018 16:00,5,0.2407
MRS1,5/16/2018 17:00,1,0.139
MRS1,5/16/2018 17:00,2,0.184
MRS1,5/16/2018 17:00,3,0.0736
MRS1,5/16/2018 17:00,4,0.1579
MRS1,5/16/2018 17:00,5,0.2392
MRS1,5/16/2018 18:00,1,0.1361
MRS1,5/16/2018 18:00,2,0.1826
MRS1,5/16/2018 18:00,3,0.0744
MRS1,5/16/2018 18:00,4,0.1564
MRS1,5/16/2018 18:00,5,0.2378
MRS1,5/16/2018 19:00,1,0.1354
MRS1,5/16/2018 19:00,2,0.1819
MRS1,5/16/2018 19:00,3,0.0744
MRS1,5/16/2018 19:00,4,0.155
MRS1,5/16/2018 19:00,5,0.2371
MRS1,5/16/2018 20:00,1,0.1347
MRS1,5/16/2018 20:00,2,0.1811
MRS1,5/16/2018 20:00,3,0.0751
MRS1,5/16/2018 20:00,4,0.1543
MRS1,5/16/2018 20:00,5,0.2356
MRS1,5/16/2018 21:00,1,0.1339
MRS1,5/16/2018 21:00,2,0.1797
MRS1,5/16/2018 21:00,3,0.0744
MRS1,5/16/2018 21:00,4,0.1528
MRS1,5/16/2018 21:00,5,0.2356
MRS1,5/16/2018 22:00,1,0.1347
MRS1,5/16/2018 22:00,2,0.1797
MRS1,5/16/2018 22:00,3,0.0751
MRS1,5/16/2018 22:00,4,0.1528
MRS1,5/16/2018 22:00,5,0.2363
MRS1,5/16/2018 23:00,1,0.1347
MRS1,5/16/2018 23:00,2,0.179
MRS1,5/16/2018 23:00,3,0.0736
MRS1,5/16/2018 23:00,4,0.1528
MRS1,5/16/2018 23:00,5,0.2356
MRS1,5/17/2018 0:00,1,0.1339
MRS1,5/17/2018 0:00,2,0.1782
MRS1,5/17/2018 0:00,3,0.0744
MRS1,5/17/2018 0:00,4,0.1521
MRS1,5/17/2018 0:00,5,0.2349
MRS1,5/17/2018 1:00,1,0.1339
MRS1,5/17/2018 1:00,2,0.1782
MRS1,5/17/2018 1:00,3,0.0729
MRS1,5/17/2018 1:00,4,0.1521
MRS1,5/17/2018 1:00,5,0.2342
MRS1,5/17/2018 2:00,1,0.1318
MRS1,5/17/2018 2:00,2,0.1775
MRS1,5/17/2018 2:00,3,0.0729
MRS1,5/17/2018 2:00,4,0.1521
MRS1,5/17/2018 2:00,5,0.2334
MRS1,5/17/2018 3:00,1,0.1325
MRS1,5/17/2018 3:00,2,0.1775
MRS1,5/17/2018 3:00,3,0.0729
MRS1,5/17/2018 3:00,4,0.1521
MRS1,5/17/2018 3:00,5,0.2327
MRS1,5/17/2018 4:00,1,0.1318
MRS1,5/17/2018 4:00,2,0.1768
MRS1,5/17/2018 4:00,3,0.0736
MRS1,5/17/2018 4:00,4,0.1514
MRS1,5/17/2018 4:00,5,0.2327
MRS1,5/17/2018 5:00,1,0.131
MRS1,5/17/2018 5:00,2,0.1768
MRS1,5/17/2018 5:00,3,0.0729
MRS1,5/17/2018 5:00,4,0.1514
MRS1,5/17/2018 5:00,5,0.2327
MRS1,5/17/2018 6:00,1,0.131
MRS1,5/17/2018 6:00,2,0.1761
MRS1,5/17/2018 6:00,3,0.0729
MRS1,5/17/2018 6:00,4,0.1506
MRS1,5/17/2018 6:00,5,0.2327
MRS1,5/17/2018 7:00,1,0.1303
MRS1,5/17/2018 7:00,2,0.1768
MRS1,5/17/2018 7:00,3,0.0729
MRS1,5/17/2018 7:00,4,0.1514
MRS1,5/17/2018 7:00,5,0.2313
MRS1,5/17/2018 8:00,1,0.1303
MRS1,5/17/2018 8:00,2,0.1761
MRS1,5/17/2018 8:00,3,0.0729
MRS1,5/17/2018 8:00,4,0.1506
MRS1,5/17/2018 8:00,5,0.232
MRS1,5/17/2018 9:00,1,0.1303
MRS1,5/17/2018 9:00,2,0.1761
MRS1,5/17/2018 9:00,3,0.0729
MRS1,5/17/2018 9:00,4,0.1506
MRS1,5/17/2018 9:00,5,0.232
MRS1,5/17/2018 10:00,1,0.1325
MRS1,5/17/2018 10:00,2,0.1775
MRS1,5/17/2018 10:00,3,0.0715
MRS1,5/17/2018 10:00,4,0.1499
MRS1,5/17/2018 10:00,5,0.2349
MRS1,5/17/2018 11:00,1,0.1318
MRS1,5/17/2018 11:00,2,0.1775
MRS1,5/17/2018 11:00,3,0.0707
MRS1,5/17/2018 11:00,4,0.1499
MRS1,5/17/2018 11:00,5,0.2349
MRS1,5/17/2018 12:00,1,0.1339
MRS1,5/17/2018 12:00,2,0.1819
MRS1,5/17/2018 12:00,3,0.0722
MRS1,5/17/2018 12:00,4,0.1528
MRS1,5/17/2018 12:00,5,0.2349
MRS1,5/17/2018 13:00,1,0.1325
MRS1,5/17/2018 13:00,2,0.1819
MRS1,5/17/2018 13:00,3,0.0722
MRS1,5/17/2018 13:00,4,0.1506
MRS1,5/17/2018 13:00,5,0.2356
MRS1,5/17/2018 14:00,1,0.1303
MRS1,5/17/2018 14:00,2,0.1804
MRS1,5/17/2018 14:00,3,0.0722
MRS1,5/17/2018 14:00,4,0.1506
MRS1,5/17/2018 14:00,5,0.2356
MRS1,5/17/2018 15:00,1,0.1303
MRS1,5/17/2018 15:00,2,0.1775
MRS1,5/17/2018 15:00,3,0.0722
MRS1,5/17/2018 15:00,4,0.1492
MRS1,5/17/2018 15:00,5,0.2363
MRS1,5/17/2018 16:00,1,0.1288
MRS1,5/17/2018 16:00,2,0.1746
MRS1,5/17/2018 16:00,3,0.0722
MRS1,5/17/2018 16:00,4,0.1485
MRS1,5/17/2018 16:00,5,0.2334
MRS1,5/17/2018 17:00,1,0.1274
MRS1,5/17/2018 17:00,2,0.1739
MRS1,5/17/2018 17:00,3,0.0715
MRS1,5/17/2018 17:00,4,0.1477
MRS1,5/17/2018 17:00,5,0.2327
MRS1,5/17/2018 18:00,1,0.1267
MRS1,5/17/2018 18:00,2,0.1732
MRS1,5/17/2018 18:00,3,0.0715
MRS1,5/17/2018 18:00,4,0.1485
MRS1,5/17/2018 18:00,5,0.2313
MRS1,5/17/2018 19:00,1,0.1259
MRS1,5/17/2018 19:00,2,0.1724
MRS1,5/17/2018 19:00,3,0.0715
MRS1,5/17/2018 19:00,4,0.1477
MRS1,5/17/2018 19:00,5,0.2298
MRS1,5/17/2018 20:00,1,0.1245
MRS1,5/17/2018 20:00,2,0.171
MRS1,5/17/2018 20:00,3,0.0715
MRS1,5/17/2018 20:00,4,0.1463
MRS1,5/17/2018 20:00,5,0.2284
MRS1,5/17/2018 21:00,1,0.1238
MRS1,5/17/2018 21:00,2,0.1695
MRS1,5/17/2018 21:00,3,0.0722
MRS1,5/17/2018 21:00,4,0.1463
MRS1,5/17/2018 21:00,5,0.2269
MRS1,5/17/2018 22:00,1,0.123
MRS1,5/17/2018 22:00,2,0.1688
MRS1,5/17/2018 22:00,3,0.0722
MRS1,5/17/2018 22:00,4,0.1448
MRS1,5/17/2018 22:00,5,0.2269
MRS1,5/17/2018 23:00,1,0.1223
MRS1,5/17/2018 23:00,2,0.1681
MRS1,5/17/2018 23:00,3,0.0722
MRS1,5/17/2018 23:00,4,0.1456
MRS1,5/17/2018 23:00,5,0.2254
MRS1,5/18/2018 0:00,1,0.1223
MRS1,5/18/2018 0:00,2,0.1681
MRS1,5/18/2018 0:00,3,0.0707
MRS1,5/18/2018 0:00,4,0.1448
MRS1,5/18/2018 0:00,5,0.2262
MRS1,5/18/2018 1:00,1,0.1223
MRS1,5/18/2018 1:00,2,0.1673
MRS1,5/18/2018 1:00,3,0.0715
MRS1,5/18/2018 1:00,4,0.1441
MRS1,5/18/2018 1:00,5,0.2262
MRS1,5/18/2018 2:00,1,0.123
MRS1,5/18/2018 2:00,2,0.1666
MRS1,5/18/2018 2:00,3,0.0707
MRS1,5/18/2018 2:00,4,0.1448
MRS1,5/18/2018 2:00,5,0.2254
MRS1,5/18/2018 3:00,1,0.1223
MRS1,5/18/2018 3:00,2,0.1659
MRS1,5/18/2018 3:00,3,0.0707
MRS1,5/18/2018 3:00,4,0.1441
MRS1,5/18/2018 3:00,5,0.2247
MRS1,5/18/2018 4:00,1,0.1223
MRS1,5/18/2018 4:00,2,0.1652
MRS1,5/18/2018 4:00,3,0.0715
MRS1,5/18/2018 4:00,4,0.1412
MRS1,5/18/2018 4:00,5,0.2262
MRS1,5/18/2018 5:00,1,0.1223
MRS1,5/18/2018 5:00,2,0.1652
MRS1,5/18/2018 5:00,3,0.07
MRS1,5/18/2018 5:00,4,0.1419
MRS1,5/18/2018 5:00,5,0.2262
MRS1,5/18/2018 6:00,1,0.1223
MRS1,5/18/2018 6:00,2,0.1644
MRS1,5/18/2018 6:00,3,0.07
MRS1,5/18/2018 6:00,4,0.1412
MRS1,5/18/2018 6:00,5,0.2262
MRS1,5/18/2018 7:00,1,0.1216
MRS1,5/18/2018 7:00,2,0.1644
MRS1,5/18/2018 7:00,3,0.0707
MRS1,5/18/2018 7:00,4,0.1426
MRS1,5/18/2018 7:00,5,0.2233
MRS1,5/18/2018 8:00,1,0.1216
MRS1,5/18/2018 8:00,2,0.1652
MRS1,5/18/2018 8:00,3,0.0715
MRS1,5/18/2018 8:00,4,0.1426
MRS1,5/18/2018 8:00,5,0.224
MRS1,5/18/2018 9:00,1,0.1209
MRS1,5/18/2018 9:00,2,0.1652
MRS1,5/18/2018 9:00,3,0.0707
MRS1,5/18/2018 9:00,4,0.1419
MRS1,5/18/2018 9:00,5,0.2233
MRS1,5/18/2018 10:00,1,0.1209
MRS1,5/18/2018 10:00,2,0.1652
MRS1,5/18/2018 10:00,3,0.0707
MRS1,5/18/2018 10:00,4,0.1434
MRS1,5/18/2018 10:00,5,0.224
MRS1,5/18/2018 11:00,1,0.1201
MRS1,5/18/2018 11:00,2,0.1659
MRS1,5/18/2018 11:00,3,0.0707
MRS1,5/18/2018 11:00,4,0.1434
MRS1,5/18/2018 11:00,5,0.2247
MRS1,5/18/2018 12:00,1,0.1201
MRS1,5/18/2018 12:00,2,0.1652
MRS1,5/18/2018 12:00,3,0.0715
MRS1,5/18/2018 12:00,4,0.1434
MRS1,5/18/2018 12:00,5,0.224
MRS1,5/18/2018 13:00,1,0.1194
MRS1,5/18/2018 13:00,2,0.1644
MRS1,5/18/2018 13:00,3,0.07
MRS1,5/18/2018 13:00,4,0.1426
MRS1,5/18/2018 13:00,5,0.2233
MRS1,5/18/2018 14:00,1,0.1201
MRS1,5/18/2018 14:00,2,0.1644
MRS1,5/18/2018 14:00,3,0.0715
MRS1,5/18/2018 14:00,4,0.1419
MRS1,5/18/2018 14:00,5,0.224
MRS1,5/18/2018 15:00,1,0.1194
MRS1,5/18/2018 15:00,2,0.1637
MRS1,5/18/2018 15:00,3,0.0707
MRS1,5/18/2018 15:00,4,0.1412
MRS1,5/18/2018 15:00,5,0.2233
MRS1,5/18/2018 16:00,1,0.1223
MRS1,5/18/2018 16:00,2,0.1644
MRS1,5/18/2018 16:00,3,0.0744
MRS1,5/18/2018 16:00,4,0.1383
MRS1,5/18/2018 16:00,5,0.2284
MRS1,5/18/2018 17:00,1,0.1216
MRS1,5/18/2018 17:00,2,0.1644
MRS1,5/18/2018 17:00,3,0.0744
MRS1,5/18/2018 17:00,4,0.139
MRS1,5/18/2018 17:00,5,0.2284
MRS1,5/18/2018 18:00,1,0.1216
MRS1,5/18/2018 18:00,2,0.1637
MRS1,5/18/2018 18:00,3,0.0736
MRS1,5/18/2018 18:00,4,0.1383
MRS1,5/18/2018 18:00,5,0.2291
MRS1,5/18/2018 19:00,1,0.1216
MRS1,5/18/2018 19:00,2,0.1637
MRS1,5/18/2018 19:00,3,0.0729
MRS1,5/18/2018 19:00,4,0.1383
MRS1,5/18/2018 19:00,5,0.2284
MRS1,5/18/2018 20:00,1,0.1216
MRS1,5/18/2018 20:00,2,0.163
MRS1,5/18/2018 20:00,3,0.0715
MRS1,5/18/2018 20:00,4,0.1376
MRS1,5/18/2018 20:00,5,0.2269
MRS1,5/18/2018 21:00,1,0.1209
MRS1,5/18/2018 21:00,2,0.163
MRS1,5/18/2018 21:00,3,0.0715
MRS1,5/18/2018 21:00,4,0.1368
MRS1,5/18/2018 21:00,5,0.2305
MRS1,5/18/2018 22:00,1,0.1201
MRS1,5/18/2018 22:00,2,0.1623
MRS1,5/18/2018 22:00,3,0.0715
MRS1,5/18/2018 22:00,4,0.1368
MRS1,5/18/2018 22:00,5,0.2305
MRS1,5/18/2018 23:00,1,0.1201
MRS1,5/18/2018 23:00,2,0.1623
MRS1,5/18/2018 23:00,3,0.0715
MRS1,5/18/2018 23:00,4,0.1368
MRS1,5/18/2018 23:00,5,0.2298
MRS1,5/19/2018 0:00,1,0.1201
MRS1,5/19/2018 0:00,2,0.1615
MRS1,5/19/2018 0:00,3,0.0715
MRS1,5/19/2018 0:00,4,0.1368
MRS1,5/19/2018 0:00,5,0.2291
MRS1,5/19/2018 1:00,1,0.1201
MRS1,5/19/2018 1:00,2,0.1615
MRS1,5/19/2018 1:00,3,0.0715
MRS1,5/19/2018 1:00,4,0.1376
MRS1,5/19/2018 1:00,5,0.2291
MRS1,5/19/2018 2:00,1,0.1201
MRS1,5/19/2018 2:00,2,0.1615
MRS1,5/19/2018 2:00,3,0.0715
MRS1,5/19/2018 2:00,4,0.1361
MRS1,5/19/2018 2:00,5,0.2291
MRS1,5/19/2018 3:00,1,0.1194
MRS1,5/19/2018 3:00,2,0.1608
MRS1,5/19/2018 3:00,3,0.0722
MRS1,5/19/2018 3:00,4,0.1354
MRS1,5/19/2018 3:00,5,0.2291
MRS1,5/19/2018 4:00,1,0.1201
MRS1,5/19/2018 4:00,2,0.1608
MRS1,5/19/2018 4:00,3,0.0722
MRS1,5/19/2018 4:00,4,0.1354
MRS1,5/19/2018 4:00,5,0.2291
MRS1,5/19/2018 5:00,1,0.1201
MRS1,5/19/2018 5:00,2,0.1608
MRS1,5/19/2018 5:00,3,0.0722
MRS1,5/19/2018 5:00,4,0.1354
MRS1,5/19/2018 5:00,5,0.2291
MRS1,5/19/2018 6:00,1,0.1209
MRS1,5/19/2018 6:00,2,0.1608
MRS1,5/19/2018 6:00,3,0.0729
MRS1,5/19/2018 6:00,4,0.1347
MRS1,5/19/2018 6:00,5,0.2298
MRS1,5/19/2018 7:00,1,0.1201
MRS1,5/19/2018 7:00,2,0.1608
MRS1,5/19/2018 7:00,3,0.0729
MRS1,5/19/2018 7:00,4,0.1347
MRS1,5/19/2018 7:00,5,0.2305
MRS1,5/19/2018 8:00,1,0.1209
MRS1,5/19/2018 8:00,2,0.1608
MRS1,5/19/2018 8:00,3,0.0729
MRS1,5/19/2018 8:00,4,0.1347
MRS1,5/19/2018 8:00,5,0.2313
MRS1,5/19/2018 9:00,1,0.1216
MRS1,5/19/2018 9:00,2,0.1615
MRS1,5/19/2018 9:00,3,0.0736
MRS1,5/19/2018 9:00,4,0.1354
MRS1,5/19/2018 9:00,5,0.2327
MRS1,5/19/2018 10:00,1,0.1216
MRS1,5/19/2018 10:00,2,0.1637
MRS1,5/19/2018 10:00,3,0.0736
MRS1,5/19/2018 10:00,4,0.1347
MRS1,5/19/2018 10:00,5,0.2334
MRS1,5/19/2018 11:00,1,0.1245
MRS1,5/19/2018 11:00,2,0.1746
MRS1,5/19/2018 11:00,3,0.0744
MRS1,5/19/2018 11:00,4,0.1405
MRS1,5/19/2018 11:00,5,0.2392
MRS1,5/19/2018 12:00,1,0.3264
MRS1,5/19/2018 12:00,2,0.2378
MRS1,5/19/2018 12:00,3,0.1092
MRS1,5/19/2018 12:00,4,0.1652
MRS1,5/19/2018 12:00,5,0.2567
MRS1,5/19/2018 13:00,1,0.2886
MRS1,5/19/2018 13:00,2,0.2668
MRS1,5/19/2018 13:00,3,0.1281
MRS1,5/19/2018 13:00,4,0.2175
MRS1,5/19/2018 13:00,5,0.2668
MRS1,5/19/2018 14:00,1,0.2153
MRS1,5/19/2018 14:00,2,0.2632
MRS1,5/19/2018 14:00,3,0.1267
MRS1,5/19/2018 14:00,4,0.2138
MRS1,5/19/2018 14:00,5,0.2727
MRS1,5/19/2018 15:00,1,0.1935
MRS1,5/19/2018 15:00,2,0.2501
MRS1,5/19/2018 15:00,3,0.1172
MRS1,5/19/2018 15:00,4,0.1978
MRS1,5/19/2018 15:00,5,0.2741
MRS1,5/19/2018 16:00,1,0.192
MRS1,5/19/2018 16:00,2,0.2538
MRS1,5/19/2018 16:00,3,0.1165
MRS1,5/19/2018 16:00,4,0.192
MRS1,5/19/2018 16:00,5,0.2748
MRS1,5/19/2018 17:00,1,0.192
MRS1,5/19/2018 17:00,2,0.2494
